gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	prior_score	prior_signed_score
SAMHD1	chr20:37020631-37021132	0	-0.014343815063413638	0.010764370994122	2	0.02510818605753564	0.021050740280966665	5.6894641940254184e-06	unsupported	True	0.0073750911320049	0.0073750911320049
SAMHD1	chr20:36754506-36755007	1	-0.024403900017300823	0.025330532646505567	1	0.049734432663806394	0.04973535843206847	6.265658815228552e-05	unsupported	True	0.0073473008408847	0.0073473008408847
SAMHD1	chr20:36745919-36746420	2	-0.013572748350429167	0.028448611857807723	1	0.042021360208236894	0.03975654743030644	4.752693943188573e-05	unsupported	True	0.0032944294300512	0.0032944294300512
SAMHD1	chr20:36825318-36825819	3	-0.011368289899822878	0.03149482983682375	1	0.04286311973664663	0.05403872588360285	7.295047842041381e-05	unsupported	True	0.0027340298183478	-0.0027340298183478
SAMHD1	chr20:36773629-36774130	4	-0.014407384818341102	0.030996437234429894	1	0.04540382205277099	0.052387932035652174	7.372850822147845e-05	unsupported	True	0.0021911892318575	-0.0021911892318575
SAMHD1	chr20:37019905-37020406	5	-0.019477598460288875	0.030355874309734205	0	0.04983347277002308	0.0589268980774087	8.914099541098167e-05	unsupported	True	0.002060823184498	0.002060823184498
SAMHD1	chr20:37007860-37008361	6	-0.02051623526265371	0.0198878420784957	1	0.04040407734114941	0.046976433769504125	3.7747909103559044e-05	unsupported	True	0.0019809598078427	0.0019809598078427
SAMHD1	chr20:36957868-36958369	7	-0.012790489828345972	0.03597980550874748	1	0.04877029533709345	0.06853624616793809	0.00012026368605585743	unsupported	True	0.0019561614615945	0.0019561614615945
SAMHD1	chr20:36792399-36792900	8	-0.0026675589806727093	0.02804322301183011	1	0.03071078199250282	0.04044420299560404	3.483173296997962e-05	unsupported	True	0.0018972122288935	-0.0018972122288935
SAMHD1	chr20:36863537-36864038	9	-0.013071798571370995	0.03781171953451781	1	0.05088351810588881	0.07248625200877892	0.00013946306433412184	unsupported	True	0.0017719672614807	-0.0017719672614807
SAMHD1	chr20:36739894-36740395	10	-0.023227954168602443	-0.00988606721123696	2	0.013341886957365483	0.019372260864577655	0.0	unsupported	True	0.0016296755234999	0.0016296755234999
SAMHD1	chr20:36951518-36952019	11	-0.016537733801345343	0.03676760419338979	1	0.053305337994735136	0.05653427444643927	0.00011080206545190968	unsupported	True	0.0012911722216406	0.0012911722216406
SAMHD1	chr20:36835558-36836059	12	-0.005081730919334884	0.036045054761922525	1	0.04112678568125741	0.05876111064425002	8.710848358179466e-05	unsupported	True	0.0009208784031291	-0.0009208784031291
SAMHD1	chr20:37095739-37096240	13	-0.015416726652225763	0.03136534272795427	1	0.046782069380180036	0.049200832488731666	7.219413501029385e-05	unsupported	True	0.000583968666082	0.000583968666082
SAMHD1	chr20:36846064-36846565	14	0.0025286172881488263	0.033060742738008596	1	0.030532125449859768	0.02574523295781578	2.598761775444772e-05	unsupported	True	0.0005792925501785	0.0005792925501785
SAMHD1	chr20:36845258-36845759	15	0.012798432653448717	0.04543773329530947	0	0.032639300641860755	0.03650193461920024	5.4134407217423946e-05	unsupported	True	0.0005609170902534	-0.0005609170902534
SAMHD1	chr20:36861911-36862412	16	0.002619585440934132	0.03578751377540596	1	0.03316792833447183	0.03670924664177985	4.357379104515032e-05	unsupported	True	0.0004836732116812	-0.0004836732116812
