gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	prior_score	prior_signed_score
ZKSCAN7	chr3:44554912-44555413	0	0.013425805711830751	0.06445996856381883	4	0.05103416285198808	0.051417073652347024	0.00016914471792264828	unsupported	True	0.0091541941672438	0.0091541941672438
ZKSCAN7	chr3:44653986-44654487	1	0.0018629840008394967	0.07014709964101032	3	0.06828411564017083	0.09003403705623936	0.0004312569749412975	unsupported	True	0.0041192046689243	-0.0041192046689243
ZKSCAN7	chr3:44712377-44712878	2	0.009743967204026071	0.03780576322410916	4	0.028061796020083088	0.019279470476172227	2.0453544265499184e-05	unsupported	True	0.0040800237581874	0.0040800237581874
ZKSCAN7	chr3:44729309-44729810	3	0.01712960800951748	0.07760169819175586	1	0.060472090182238376	0.07090734005499716	0.0003327494905433511	unsupported	True	0.002418963733551	0.002418963733551
ZKSCAN7	chr3:44576314-44576815	4	-0.015785623604357174	0.003336797983825005	3	0.019122421588182177	0.02391552938303456	1.5259939150095574e-06	unsupported	True	0.0021410448438127	0.0021410448438127
ZKSCAN7	chr3:44478080-44478581	5	0.033480503434279794	0.12721920999956632	4	0.09373870656528652	0.11216054819567092	0.0013375553856134188	unsupported	True	0.0020533583005063	0.0020533583005063
ZKSCAN7	chr3:44685425-44685926	6	0.006560531731225518	0.03946846874552444	1	0.03290793701429892	0.02819018599002574	3.6614143225329165e-05	unsupported	True	0.0018082794440687	0.0018082794440687
ZKSCAN7	chr3:44477435-44477936	7	0.018676161855989463	0.06269899437121769	1	0.044022832515228226	0.041386240915872084	0.00011423377773274663	unsupported	True	0.001172846218302	0.001172846218302
ZKSCAN7	chr3:44584586-44585087	8	0.017232257200109336	0.053466906352158526	1	0.036234649152049186	0.030454949935977565	5.900203713549097e-05	unsupported	True	0.0010737456998339	-0.0010737456998339
ZKSCAN7	chr3:44534636-44535137	9	-0.017574827819916542	0.006758952159632404	0	0.024333779979548945	0.029103272347996728	4.7866400789454945e-06	unsupported	True	0.0006053865728411	0.0006053865728411
ZKSCAN7	chr3:44429014-44429515	10	0.017232556414515307	0.14731487109201508	4	0.13008231467749976	0.15567929198516903	0.002983291522474367	unsupported	True	0.0005180370847751	-0.0005180370847751
ZKSCAN7	chr3:44663588-44664089	11	-0.0008833393703194945	0.012248501294799187	1	0.013131840665118681	0.019953009232854375	3.209349100590589e-06	unsupported	True	0.0004439555011112	-0.0004439555011112
ZKSCAN7	chr3:44666284-44666785	12	0.0029383940867117506	0.13683229175864284	4	0.13389389767193108	0.15911339746495293	0.002915117966442005	unsupported	True	0.0004262622791046	-0.0004262622791046
ZKSCAN7	chr3:44624774-44625275	13	0.02350260487194159	0.06965798835132013	1	0.04615538347937854	0.04064873908126121	0.0001306894018786862	unsupported	True	0.0003879615909419	0.0003879615909419
ZKSCAN7	chr3:44677529-44678030	14	0.00648179226970684	0.06108799054474625	0	0.05460619827503941	0.06520838769703317	0.00021752102617547575	unsupported	True	0.0002863792336214	0.0002863792336214
ZKSCAN7	chr3:44510403-44510904	15	0.013250692574514007	0.07598558786115038	4	0.06273489528663637	0.06592538980814774	0.0003142628983551414	unsupported	True	0.0002187689176799	-0.0002187689176799
ZKSCAN7	chr3:44599181-44599682	16	-0.012233031072636607	0.07823727550846322	4	0.09047030658109984	0.10281720338991937	0.0007277556191553035	unsupported	True	0.0001269706354004	0.0001269706354004
ZKSCAN7	chr3:44467214-44467715	17	-0.00812057458850177	0.04734687403819561	3	0.05546744862669738	0.06623993313324482	0.00017395999488763176	unsupported	True	0.0001192279491054	-0.0001192279491054
ZKSCAN7	chr3:44571024-44571525	18	-0.005444908393913738	0.02954386521194379	4	0.03498877360585753	0.0349181991793205	3.609506859324631e-05	unsupported	True	7.155625982522305e-05	7.155625982522305e-05
ZKSCAN7	chr3:44648430-44648931	19	0.009584078838497516	0.042898248857918576	4	0.03331417001942106	0.03335424357683305	4.766720177084375e-05	unsupported	True	4.676908650571994e-05	4.676908650571994e-05
CERKL	chr2:181457026-181457527	0	0.022788453230483098	0.07844398101714188	4	0.05565552778665878	0.07844398101714188	0.00034247396148646606	unsupported	True	0.0038566870675529	0.0038566870675529
CERKL	chr2:181683393-181683894	1	0.031332257800096665	0.08847435483526324	4	0.057142097035166574	0.08847435483526324	0.00044729184801152086	unsupported	True	0.0035373604947923	0.0035373604947923
CERKL	chr2:181677884-181678385	2	0.03620388921161299	0.13221895519322815	4	0.09601506598161516	0.13221895519322815	0.001678521184051856	unsupported	True	0.0032004491560701	0.0032004491560701
CERKL	chr2:181457529-181458030	3	0.00814481909653131	0.03187024499371819	4	0.02372542589718688	0.03187024499371819	2.4098212030245197e-05	unsupported	True	0.0030575794928641	0.0030575794928641
CERKL	chr2:181656858-181657359	4	0.06624625078659643	0.1307573589477721	4	0.06451110816117567	0.1307573589477721	0.0011029778279156705	unsupported	True	0.0026754503579401	0.0026754503579401
CERKL	chr2:181680447-181680948	5	-0.004749350738300926	0.01634741138042822	4	0.021096762118729146	0.01634741138042822	5.6378535370861265e-06	unsupported	True	0.0025224490113315	0.0025224490113315
CERKL	chr2:181499231-181499732	6	-0.015105544081350326	0.03411361114790932	4	0.04921915522925965	0.05162694790486773	8.668387181634332e-05	unsupported	True	0.0016701349033847	-0.0016701349033847
CERKL	chr2:181400262-181400763	7	-9.975949128441619e-05	0.07198032916307667	0	0.0720800886543611	0.07290703571318138	0.0003782671099246991	unsupported	True	0.0015518441186036	0.0015518441186036
CERKL	chr2:181615219-181615720	8	0.0021439173902692444	0.08633604734074925	4	0.08419212995048	0.09764077649173494	0.0007097328107952319	unsupported	True	0.0014705364642709	0.0014705364642709
CERKL	chr2:181566606-181567107	9	-0.022624629823453864	0.0	1	0.022624629823453864	0.016187216668694163	0.0	unsupported	True	0.0013260808698425	0.0013260808698425
CERKL	chr2:181554417-181554918	10	0.013288100552290608	0.06424906089746218	4	0.05096096034517158	0.06424906089746218	0.00021036387971244916	unsupported	True	0.001247473445085	0.001247473445085
CERKL	chr2:181684028-181684529	11	-0.005904900052776757	0.009806176794148136	4	0.015711076846924892	0.014498541360862276	2.233726433107363e-06	unsupported	True	0.0010638768618799	0.0010638768618799
CERKL	chr2:181673177-181673678	12	-0.01641421983446822	0.0	1	0.01641421983446822	0.014014899246225499	0.0	unsupported	True	0.0009414972522053	0.0009414972522053
CERKL	chr2:181742966-181743467	13	-0.00505708698523937	0.030376793270102027	4	0.035433880255341395	0.05349066105890516	5.7575617423032985e-05	unsupported	True	0.0006158113689873	-0.0006158113689873
CERKL	chr2:181468708-181469209	14	-0.0024697450300126124	0.013349136281969246	0	0.015818881311981857	0.013349136281969246	2.818915782910197e-06	unsupported	True	0.0005517390664015	0.0005517390664015
CERKL	chr2:181658404-181658905	15	-0.008194691452637385	0.010954548391625765	4	0.01914923984426315	0.01143993193474535	2.399769102566103e-06	unsupported	True	0.0004217426385063	0.0004217426385063
CERKL	chr2:181791616-181792117	16	-0.012264639822287062	0.01346210730876126	4	0.025726747131048323	0.01415280565386138	4.901629362339741e-06	unsupported	True	0.0003993700589567	-0.0003993700589567
CERKL	chr2:181479576-181480077	17	0.050061133010281436	0.1984686264316909	4	0.14840749342140946	0.1984686264316909	0.005845740842906265	unsupported	True	0.0003938746260472	0.0003938746260472
CERKL	chr2:181596222-181596723	18	0.002044472384370203	0.019703135652535796	4	0.017658663268165592	0.020020021073297836	6.965586709113043e-06	unsupported	True	0.0003847704502199	0.0003847704502199
CERKL	chr2:181724437-181724938	19	0.03190960232815561	0.06990024717014776	4	0.03799064484199215	0.06990024717014776	0.0001856239833501742	unsupported	True	0.0003759893990186	0.0003759893990186
INKA2	chr1:111740160-111740661	0	0.03346109436589984	0.05745483531615844	2	0.0239937409502586	0.00815791231547687	1.1246142517978473e-05	unsupported	True	0.0030416418394585	0.0030416418394585
INKA2	chr1:111738293-111738794	1	0.03318486480590037	0.06186071657510641	3	0.02867585176920604	0.014345288124339342	2.5447231965009486e-05	unsupported	True	0.0027502571422721	0.0027502571422721
INKA2	chr1:111689602-111690103	2	0.0003772324085899026	0.01801322887511197	5	0.01763599646652207	0.030648165705647414	9.736347309372816e-06	unsupported	True	0.0025769370970071	-0.0025769370970071
INKA2	chr1:111739210-111739711	3	0.02290822609158586	0.0583945355395495	3	0.03548630944796364	0.06338663765808715	0.00013135020625901908	unsupported	True	0.0023756114913273	0.0023756114913273
INKA2	chr1:111733707-111734208	4	0.03530619158405036	0.07198524609631522	4	0.036679054512264865	0.053228698978740954	0.00014054243610283506	unsupported	True	0.0023403721461585	0.0023403721461585
