gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	prior_score	prior_signed_score
SORBS3	chr8:22574317-22574818	0	0.055896305085954265	0.09234618582095225	0	0.03644988073499798	0.09079531383438769	0.0003056177036547074	unsupported	True	0.0085925693721963	0.0085925693721963
SORBS3	chr8:22563120-22563621	1	0.03976165805772918	0.04921673260693151	4	0.00945507454920233	0.024930476195284833	1.160134414182099e-05	unsupported	True	0.0076534997653402	0.0076534997653402
SORBS3	chr8:22565448-22565949	2	0.0570577668818296	0.08343105440796487	1	0.026373287526135276	0.05084305896708594	0.00011187258512402004	unsupported	True	0.0061464226703402	0.0061464226703402
SORBS3	chr8:22672924-22673425	3	0.04787008120169092	0.09800891796119625	1	0.050138836759505326	0.09425495839266013	0.0004631738741210959	unsupported	True	0.0055883053458303	0.0055883053458303
SORBS3	chr8:22705072-22705573	4	0.021404013276812937	0.03120331797730686	1	0.009799304700493925	0.02587433189229544	7.911615693269996e-06	unsupported	True	0.0047066763921461	0.0047066763921461
SORBS3	chr8:22551077-22551578	5	0.043045414492232044	0.11180334728575618	1	0.06875793279352413	0.11810568776800588	0.0009079217712384464	unsupported	True	0.0041841766279157	0.0041841766279157
SORBS3	chr8:22627936-22628437	6	0.01630515873875838	0.04670568019505773	3	0.030400521456299352	0.05406265670489634	7.676232459288861e-05	unsupported	True	0.0039222903341837	0.0039222903341837
SORBS3	chr8:22598586-22599087	7	0.017000184284041545	0.044145168709105835	3	0.02714498442506429	0.04461486669777249	5.3462883360494444e-05	unsupported	True	0.0035684973691067	0.0035684973691067
SORBS3	chr8:22658676-22659177	8	0.04533632235514139	0.07406540263648846	0	0.028729080281347075	0.06012129608070854	0.0001279279514532265	unsupported	True	0.0028951870045209	0.0028951870045209
SORBS3	chr8:22553953-22554454	9	0.04255070026198926	0.1367770830249791	1	0.09422638276298984	0.14510110163233583	0.0018700644166821014	unsupported	True	0.002261746631	0.002261746631
SORBS3	chr8:22506722-22507223	10	0.033411085856791554	0.05693176775762052	3	0.02352068190082897	0.04450588484930122	5.9596673225499535e-05	unsupported	True	0.0022537321199654	0.0022537321199654
SORBS3	chr8:22561717-22562218	11	0.05602271588181509	0.07860143217066567	1	0.022578716288850588	0.04709786545040615	8.3585497250338e-05	unsupported	True	0.0021795795374787	0.0021795795374787
SORBS3	chr8:22695088-22695589	12	0.04058605742801229	0.07743179598317441	1	0.03684573855516213	0.08045166290042656	0.00022953114542965814	unsupported	True	0.0021424316341825	0.0021424316341825
SORBS3	chr8:22575566-22576067	13	0.04761779096615589	0.13125798418327192	1	0.08364019321711602	0.12716183992619065	0.0013960390315444489	unsupported	True	0.0020485553013792	0.0020485553013792
SORBS3	chr8:22689744-22690245	14	-0.019905439157271613	0.03286953668658622	3	0.05277497584385783	0.06052531884170386	0.00010499260509663363	unsupported	True	0.0019627515517393	-0.0019627515517393
SORBS3	chr8:22440769-22441270	15	0.03746433818058158	0.07543668029098385	1	0.03797234211040228	0.07386981263535769	0.00021160062727095967	unsupported	True	0.0019546846952333	0.0019546846952333
SORBS3	chr8:22668911-22669412	16	0.012338957776158071	0.045073176199157496	3	0.03273421842299942	0.04228379076210756	6.238699305665589e-05	unsupported	True	0.0017644253719942	-0.0017644253719942
SORBS3	chr8:22695598-22696099	17	0.04108655666243816	0.08844019817554173	1	0.04735364151310357	0.09334761410879963	0.00039093658177100007	unsupported	True	0.0016840150933774	0.0016840150933774
SORBS3	chr8:22588971-22589472	18	0.04321556013625458	0.07165943508192496	1	0.028443874945670383	0.060295049359259514	0.00012289771145945018	unsupported	True	0.0015179081000808	0.0015179081000808
SORBS3	chr8:22541524-22542025	19	0.03446380531168061	0.1482854793354245	1	0.11382167402374388	0.16583370220644475	0.0027989580565302187	unsupported	True	0.0013058281733296	0.0013058281733296
CDC42EP3	chr2:37706618-37707119	0	0.03240786279781942	0.045761319972878314	2	0.013353457175058897	0.07300695215035824	4.4612491600053585e-05	unsupported	True	0.0116807776059264	0.0116807776059264
CDC42EP3	chr2:37671451-37671952	1	0.0034732348595553656	0.02831283546664534	0	0.024839600607089972	0.06954783712992252	4.891156986468914e-05	unsupported	True	0.0113931545650328	0.0113931545650328
CDC42EP3	chr2:37877414-37877915	2	0.017768456829474203	0.06291406893188593	1	0.045145612102411734	0.08847180938110338	0.0002512859627828362	unsupported	True	0.0090729096631615	0.0090729096631615
CDC42EP3	chr2:37774211-37774712	3	0.022047818322166127	0.04857285504778451	0	0.026525036725618383	0.09577357932260469	0.00012339436967695854	unsupported	True	0.0060240949418233	0.0060240949418233
CDC42EP3	chr2:37671964-37672465	4	-0.0026323562460123877	0.03838709716221112	0	0.04101945340822351	0.07701740715448957	0.00012127297586553814	unsupported	True	0.003778345262995	0.003778345262995
CDC42EP3	chr2:37669271-37669772	5	0.038189283780155805	0.04342903070854388	0	0.005239746928388071	0.05657456515689128	1.287394569269438e-05	unsupported	True	0.0037300728009665	0.0037300728009665
CDC42EP3	chr2:37582852-37583353	6	0.03690047220160759	0.0532317875524652	0	0.016331315350857613	0.05288032541436934	4.597125227237116e-05	unsupported	True	0.0023002368215923	0.0023002368215923
CDC42EP3	chr2:37536102-37536603	7	-0.005728940900901805	0.03901349139804007	1	0.04474243229894188	0.08260087140936523	0.00014418465299961272	unsupported	True	0.0022017598150351	0.0022017598150351
CDC42EP3	chr2:37622377-37622878	8	0.023873372825847786	0.04542245239244978	0	0.021549079566601997	0.06991571361307357	6.843434231966445e-05	unsupported	True	0.0020914686882334	0.0020914686882334
CDC42EP3	chr2:37670831-37671332	9	0.005327944645244328	0.06813595991709394	1	0.06280801527184961	0.11241580253860914	0.00048108167451796314	unsupported	True	0.0020563065052461	0.0020563065052461
CDC42EP3	chr2:37778961-37779462	10	-0.014147511674273404	0.04704309104000541	2	0.06119060271427881	0.02933066970765515	8.443112193242132e-05	unsupported	True	0.0020346668928566	0.0020346668928566
CDC42EP3	chr2:37776071-37776572	11	-0.00040243356647692304	0.015902496899031327	1	0.01630493046550825	0.010716723067826665	2.7787295452924704e-06	unsupported	True	0.0019971220700753	0.0019971220700753
CDC42EP3	chr2:37821997-37822498	12	0.009464808142211156	0.015857416859362705	2	0.006392608717151549	0.03092830955698649	3.1352108197095384e-06	unsupported	True	0.0016112561039635	0.0016112561039635
CDC42EP3	chr2:37832511-37833012	13	-0.013809147126935884	0.029833794872847666	0	0.04364294199978355	0.07181728480454957	9.350858820474304e-05	unsupported	True	0.0014916296777207	-0.0014916296777207
CDC42EP3	chr2:37672513-37673014	14	-0.017341986258132026	0.049126789427415114	1	0.06646877568554714	0.10537142669747093	0.00034407959821987024	unsupported	True	0.0014550183813228	-0.0014550183813228
CDC42EP3	chr2:37698977-37699478	15	0.0017391100022270145	0.03869873807282943	4	0.03695962807060242	0.06871748317811417	9.828599539408835e-05	unsupported	True	0.0013177842902055	0.0013177842902055
CDC42EP3	chr2:37735289-37735790	16	0.038452597390958895	0.06580145487334933	2	0.027348857482390437	0.05711384837224365	0.00010278177377072881	unsupported	True	0.0012710904420231	0.0012710904420231
CDC42EP3	chr2:37641922-37642423	17	-0.0134723465302338	0.03822340143881224	1	0.05169574796904604	0.04025479735075719	7.954296942814632e-05	unsupported	True	0.001157000201939	0.001157000201939
CDC42EP3	chr2:37544424-37544925	18	-0.000898069988034422	0.0526063465999833	0	0.05350441658801772	0.08718854066215173	0.0002454071339790315	unsupported	True	0.0008742013587315	-0.0008742013587315
CDC42EP3	chr2:37641252-37641753	19	-0.01481463729262651	0.013470766316681667	1	0.028285403609308177	0.03136931052296728	1.195252486230749e-05	unsupported	True	0.0007855714427614	0.0007855714427614
GPR156	chr3:120421139-120421640	0	0.06056867226472958	0.0901088742367678	4	0.029540201972038223	0.0901088742367678	0.00023985489618109194	unsupported	True	0.0103811907488028	0.0103811907488028
GPR156	chr3:120214947-120215448	1	0.01620447126816289	0.04421167383786295	4	0.028007202569700063	0.05128011836745952	6.349736581463469e-05	unsupported	True	0.0066124205961671	0.0066124205961671
GPR156	chr3:120214213-120214714	2	0.04056340545721778	0.08544141424890059	4	0.04487800879168281	0.08938690093585672	0.0003427487566787511	unsupported	True	0.0064512951377809	0.0064512951377809
GPR156	chr3:120285066-120285567	3	0.05013700132528772	0.09018734724732029	4	0.04005034592203257	0.09018734724732029	0.0003257598056664873	unsupported	True	0.0055467017105769	0.0055467017105769
GPR156	chr3:120094835-120095336	4	0.007608884478799724	0.06444662599619914	4	0.05683774151739942	0.08523450554246555	0.00031221405091262037	unsupported	True	0.0053038080013503	-0.0053038080013503
GPR156	chr3:120202968-120203469	5	0.02543481338222353	0.058945976895251315	4	0.033511163513027784	0.0675709267238663	0.0001334761132179032	unsupported	True	0.0051181861512993	0.0051181861512993
GPR156	chr3:120177082-120177583	6	0.07522532356466635	0.1056772657001164	4	0.03045194213545005	0.1056772657001164	0.00034007768175015876	unsupported	True	0.0050920245545846	0.0050920245545846
GPR156	chr3:120102666-120103167	7	0.023912368060550318	0.07664721876638388	4	0.05273485070583356	0.08237935474896922	0.00033297567454149824	unsupported	True	0.0048982209105806	0.0048982209105806
GPR156	chr3:120094329-120094830	8	0.0046451539992101555	0.058539089798551616	4	0.05389393579934146	0.07838960150328803	0.00024731150643510783	unsupported	True	0.0048859625076558	-0.0048859625076558
GPR156	chr3:120093727-120094228	9	0.016882616596451742	0.08803465250282913	4	0.07115203590637739	0.1125509048038544	0.0007050013948259327	unsupported	True	0.0027756377077863	-0.0027756377077863
GPR156	chr3:120349132-120349633	10	0.01400004489675619	0.059129323487017126	4	0.04512927859026093	0.08073810359865138	0.0002154466996690067	unsupported	True	0.0023974067620946	0.0023974067620946
GPR156	chr3:120265254-120265755	11	-0.007366626383768884	0.04087863972344423	4	0.048245266107213115	0.05411297717426945	0.0001067216596634577	unsupported	True	0.0019103178934915	-0.0019103178934915
