gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	prior_score	prior_signed_score
MYCBPAP	chr17:50670931-50671432	0	-0.0019560753495496456	0.0069936768688837305	4	0.008949752218433376	0.0069936768688837305	4.377459501378194e-07	unsupported	True	0.0010348494238175	0.0010348494238175
MYCBPAP	chr17:50447504-50448005	1	-0.005802696646119175	0.0006990200434139653	4	0.00650171668953314	0.0006990200434139653	3.176927461440104e-09	unsupported	True	0.0008058897606288	-0.0008058897606288
MYCBPAP	chr17:50478603-50479104	2	0.0022574614966713986	0.023079872822928785	4	0.020822411326257388	0.023079872822928785	1.1091693091207478e-05	unsupported	True	0.0005288790767298	0.0005288790767298
MYCBPAP	chr17:50564783-50565284	3	0.0005955326676116953	0.02298088313915296	4	0.022385350471541266	0.02298088313915296	1.1822173449290527e-05	unsupported	True	0.0004201424089619	-0.0004201424089619
MYCBPAP	chr17:50533756-50534257	4	0.00038708500778454033	0.016535997748434453	4	0.016148912740649914	0.016535997748434453	4.415746128459808e-06	unsupported	True	0.0003639317944141	0.0003639317944141
MYCBPAP	chr17:50609222-50609723	5	-0.008090432200281734	0.0	0	0.008090432200281734	0.0	0.0	unsupported	True	0.000267653767771	0.000267653767771
MYCBPAP	chr17:50608660-50609161	6	-0.010062100026253138	0.0	0	0.010062100026253138	0.0	0.0	unsupported	True	0.0002626355175403	-0.0002626355175403
MYCBPAP	chr17:50453939-50454440	7	0.016063758190212583	0.03549324141365012	4	0.01942948322343754	0.03549324141365012	2.4476683695199567e-05	unsupported	True	0.0002191477015087	-0.0002191477015087
MYCBPAP	chr17:50560387-50560888	8	-0.004908766921983871	0.008797359822534953	4	0.013706126744518824	0.008797359822534953	1.0607656663520363e-06	unsupported	True	0.0002097462797832	-0.0002097462797832
MYCBPAP	chr17:50681221-50681722	9	-0.008664862968658767	0.0	0	0.008664862968658767	0.0	0.0	unsupported	True	0.0001939249594857	0.0001939249594857
MYCBPAP	chr17:50467361-50467862	10	-0.004950732665640925	0.0	0	0.004950732665640925	0.0	0.0	unsupported	True	0.0001768689212148	-0.0001768689212148
MYCBPAP	chr17:50372958-50373459	11	0.0028292809851557777	0.02832230943144822	4	0.025493028446292445	0.02832230943144822	2.0449314639836995e-05	unsupported	True	0.0001637911621419	0.0001637911621419
MYCBPAP	chr17:50604462-50604963	12	0.009539725571312439	0.031563745186740155	4	0.022024019615427715	0.031563745186740155	2.1941870247203664e-05	unsupported	True	0.0001563365092777	0.0001563365092777
MYCBPAP	chr17:50593268-50593769	13	0.0035687061173766284	0.029186329751613383	4	0.025617623634236756	0.029186329751613383	2.1822163764962497e-05	unsupported	True	0.0001287788243204	0.0001287788243204
MYCBPAP	chr17:50541938-50542439	14	-0.000502963334225738	0.027259971635770496	4	0.027762934969996236	0.027259971635770496	2.06308050414357e-05	unsupported	True	0.0001246576938196	0.0001246576938196
MYCBPAP	chr17:50556898-50557399	15	-0.003272356121885857	0.0011116529645949912	4	0.004384009086480848	0.0011116529645949912	5.41763705205084e-09	unsupported	True	0.0001166593913328	0.0001166593913328
MYCBPAP	chr17:50508174-50508675	16	0.00019858062455010812	0.026280922359420276	4	0.026082341734870167	0.026280922359420276	1.801473123756515e-05	unsupported	True	0.0001156988729683	-0.0001156988729683
MYCBPAP	chr17:50674234-50674735	17	0.001231881232988928	0.009477479306007616	4	0.008245598073018688	0.009477479306007616	7.406411728772913e-07	unsupported	True	0.0001081055658	-0.0001081055658
MYCBPAP	chr17:50613518-50614019	18	0.0006051119497209093	0.014561450532591651	4	0.013956338582870742	0.014561450532591651	2.959243997256568e-06	unsupported	True	9.649801578395384e-05	9.649801578395384e-05
MYCBPAP	chr17:50589765-50590266	19	0.014993293153310511	0.0407987488530599	4	0.025805455699749392	0.0407987488530599	4.295415924480386e-05	unsupported	True	8.919972585690123e-05	8.919972585690123e-05
SH2D6	chr2:85298693-85299194	0	-0.0026740680271774555	0.007575989235231078	4	0.010250057262408532	0.007575989235231078	5.883083187574893e-07	unsupported	True	0.0010137866315586	0.0010137866315586
SH2D6	chr2:85312342-85312843	1	0.05029678108080582	0.059559872274576715	4	0.009263091193770896	0.059559872274576715	3.285968948243749e-05	unsupported	True	0.0006566048249347	0.0006566048249347
SH2D6	chr2:85285370-85285871	2	0.00285713455919928	0.0045224044269132424	4	0.0016652698677139624	0.0045224044269132424	3.4058335470693235e-08	unsupported	True	0.0005303490141966	-0.0005303490141966
SH2D6	chr2:85405233-85405734	3	0.012294101807447238	0.017671211049398335	4	0.005377109241951098	0.017671211049398335	1.679119043813711e-06	unsupported	True	0.0005271579363042	0.0005271579363042
SH2D6	chr2:85430741-85431242	4	0.0016073134698828498	0.0072566122191383645	4	0.005649298749255515	0.0072566122191383645	2.974831513221986e-07	unsupported	True	0.0004443562161531	0.0004443562161531
SH2D6	chr2:85584173-85584674	5	0.02410026837384013	0.0324860356508641	4	0.008385767277023972	0.0324860356508641	8.84985670577487e-06	unsupported	True	0.0003234047887273	-0.0003234047887273
SH2D6	chr2:85327780-85328281	6	-0.0028514098330330077	0.004835332808942505	4	0.0076867426419755126	0.004835332808942505	1.7971945106534557e-07	unsupported	True	0.0002818745101591	0.0002818745101591
SH2D6	chr2:85443486-85443987	7	-0.009320255648769362	0.0	1	0.009320255648769362	0.0	0.0	unsupported	True	0.0002243317841168	-0.0002243317841168
SH2D6	chr2:85531616-85532117	8	0.0214967839552769	0.02716613102443888	4	0.00566934706916198	0.02716613102443888	4.183970624232461e-06	unsupported	True	0.0002110792701367	0.0002110792701367
SH2D6	chr2:85346806-85347307	9	-0.0009201679850407132	0.0	1	0.0009201679850407132	0.0	0.0	unsupported	True	0.0002097245872376	0.0002097245872376
SH2D6	chr2:85537685-85538186	10	0.008549105921639948	0.018635979943738768	4	0.01008687402209882	0.018635979943738768	3.503168810657263e-06	unsupported	True	0.0001319621299181	0.0001319621299181
SH2D6	chr2:85277836-85278337	11	-0.010416486751511437	0.0	1	0.010416486751511437	0.0	0.0	unsupported	True	0.0001312966480365	-0.0001312966480365
SH2D6	chr2:85574177-85574678	12	0.036983614183846686	0.04724076149818189	4	0.010257147314335205	0.04724076149818189	2.2890768442703556e-05	unsupported	True	0.00013087257346	0.00013087257346
SH2D6	chr2:85463767-85464268	13	-0.0062042378996462035	0.0	1	0.0062042378996462035	0.0	0.0	unsupported	True	0.0001298270263718	0.0001298270263718
SH2D6	chr2:85418466-85418967	14	0.0012505245545615675	0.009472056708298525	4	0.008221532153736957	0.009472056708298525	7.376346997206848e-07	unsupported	True	0.0001144401336444	-0.0001144401336444
SH2D6	chr2:85538836-85539337	15	0.0005878187049393983	0.010070722055387483	4	0.009482903350448085	0.010070722055387483	9.617507731403643e-07	unsupported	True	0.0001128818456952	-0.0001128818456952
SH2D6	chr2:85300259-85300760	16	0.014729832971446912	0.012580992140603464	4	-0.0021488408308434487	0.012580992140603464	0.0	unsupported	True	0.0001112610031347	-0.0001112610031347
SH2D6	chr2:85420551-85421052	17	0.013802582167962147	0.023554661525343867	4	0.00975207935738172	0.023554661525343867	5.410668949228471e-06	unsupported	True	0.0001029081943181	-0.0001029081943181
SH2D6	chr2:85400534-85401035	18	0.001714174906165876	0.0	1	-0.001714174906165876	0.0	0.0	unsupported	True	9.994645689017624e-05	9.994645689017624e-05
SH2D6	chr2:85453405-85453906	19	0.012204214631345365	0.02748058974240204	4	0.015276375111056674	0.02748058974240204	1.1536455922550894e-05	unsupported	True	8.846068929858439e-05	8.846068929858439e-05
CCDC194	chr19:17289432-17289933	0	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0005385910024916	-0.0005385910024916
CCDC194	chr19:17405404-17405905	1	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0005334042120878	0.0005334042120878
CCDC194	chr19:17419700-17420201	2	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0004593723988363	0.0004593723988363
CCDC194	chr19:17282583-17283084	3	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0004359027105636	0.0004359027105636
CCDC194	chr19:17309203-17309704	4	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0004059738735371	0.0004059738735371
CCDC194	chr19:17441214-17441715	5	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0003845691778219	0.0003845691778219
CCDC194	chr19:17245234-17245735	6	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.000357956675485	-0.000357956675485
CCDC194	chr19:17245782-17246283	7	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0003299576686011	0.0003299576686011
CCDC194	chr19:17470083-17470584	8	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0003071828536605	0.0003071828536605
CCDC194	chr19:17336439-17336940	9	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0003055109318716	0.0003055109318716
CCDC194	chr19:17390974-17391475	10	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0002829645845416	-0.0002829645845416
CCDC194	chr19:17469379-17469880	11	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0002660309541873	0.0002660309541873
CCDC194	chr19:17539606-17540107	12	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0001906720682945	-0.0001906720682945
CCDC194	chr19:17334618-17335119	13	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0001829953555519	0.0001829953555519
CCDC194	chr19:17305466-17305967	14	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0001219174391664	0.0001219174391664
CCDC194	chr19:17246447-17246948	15	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0001178612017275	-0.0001178612017275
CCDC194	chr19:17352923-17353424	16	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	0.0001038057241545	-0.0001038057241545
CCDC194	chr19:17337224-17337725	17	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	9.046830640909652e-05	-9.046830640909652e-05
CCDC194	chr19:17292717-17293218	18	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	7.942483743676763e-05	-7.942483743676763e-05
CCDC194	chr19:17280770-17281271	19	0.0	0.0	0	0.0	0.0	0.0	unsupported	True	7.377343457311274e-05	-7.377343457311274e-05
SUPT4H1	chr17:58344225-58344726	0	0.04064474683197648	0.074960193672462	4	0.034315446840485514	0.07467053102388249	0.00019207444999419266	unsupported	True	0.0007586254817433	0.0007586254817433
SUPT4H1	chr17:58328617-58329118	1	0.02046347577023962	0.06017149049449288	2	0.039708014724253254	0.055370574195142935	0.0001322963830577158	unsupported	True	0.0006845612948887	0.0006845612948887
SUPT4H1	chr17:58325144-58325645	2	-0.0007059633872017783	0.065059480057854	4	0.06576544344505578	0.08188633018444946	0.00035036422049279344	unsupported	True	0.0005856680498204	0.0005856680498204
SUPT4H1	chr17:58329367-58329868	3	0.018000857117422487	0.07355761726754828	4	0.0555567601501258	0.07094073697088682	0.00028990804023022076	unsupported	True	0.0005798843625348	0.0005798843625348
SUPT4H1	chr17:58488081-58488582	4	0.025314753813751156	0.06689976995120278	4	0.04158501613745162	0.06648994468249463	0.00018497688869035614	unsupported	True	0.0005783186711167	0.0005783186711167
SUPT4H1	chr17:58381380-58381881	5	0.024160977564624556	0.06993431138166695	2	0.04577333381704239	0.049942912242213686	0.00015987358386805115	unsupported	True	0.0003004782147314	-0.0003004782147314
SUPT4H1	chr17:58327949-58328450	6	0.01953026075756435	0.054429212588916386	4	0.03489895183135204	0.0451417948209458	8.574785352443909e-05	unsupported	True	0.0002418873716169	0.0002418873716169
SUPT4H1	chr17:58304233-58304734	7	0.01939505891859056	0.0600579247388744	5	0.04066286582028383	0.05334676111632683	0.00013027958356131447	unsupported	True	0.0001978026221168	-0.0001978026221168
SUPT4H1	chr17:58233830-58234331	8	0.01387191051908761	0.08709770481890858	5	0.07322579429982097	0.08907759522047727	0.0005681189636078274	unsupported	True	0.0001931793774771	-0.0001931793774771
SUPT4H1	chr17:58417447-58417948	9	0.010918638661523887	0.0397812193670889	5	0.028862580705565015	0.04159921168211738	4.7763742891563996e-05	unsupported	True	0.0001789605821941	-0.0001789605821941
SUPT4H1	chr17:58338980-58339481	10	0.021081747503318024	0.09183109096787889	5	0.07074934346456087	0.08080367962740527	0.000524980649665665	unsupported	True	0.0001642374751197	-0.0001642374751197
SUPT4H1	chr17:58487515-58488016	11	0.014153134202116642	0.05817894397561662	2	0.04402580977349998	0.05747301270960666	0.00014720994484270495	unsupported	True	0.0001598378522049	-0.0001598378522049
SUPT4H1	chr17:58337943-58338444	12	0.02130891226358811	0.09306769759131353	5	0.07175878532772542	0.09533338672655003	0.0006366768668047932	unsupported	True	0.0001566640408309	0.0001566640408309
SUPT4H1	chr17:58324239-58324740	13	0.01823008689415197	0.05229861830638863	1	0.03406853141223666	0.02877881930349725	5.1276290639729096e-05	unsupported	True	0.0001437357936866	-0.0001437357936866
SUPT4H1	chr17:58403313-58403814	14	0.01486804253227894	0.05495367324740958	5	0.04008563071513064	0.06539694888227118	0.00014405984229342797	unsupported	True	0.0001316878235763	0.0001316878235763
SUPT4H1	chr17:58340532-58341033	15	0.0047881211550079615	0.050494433491987525	5	0.04570631233697956	0.04755598117357919	0.00010975513130576935	unsupported	True	0.0001280033365027	0.0001280033365027
SUPT4H1	chr17:58317329-58317830	16	0.036127899321404644	0.09291489207666438	5	0.05678699275525974	0.08151299129271838	0.0004300916669140952	unsupported	True	0.0001040593168265	-0.0001040593168265
