gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	prior_score	prior_signed_score
PAPOLG	chr2:60605866-60606367	0	0.007149997486702896	0.05625987714297181	1	0.04910987965626891	0.054298940149142896	0.00015002339944237812	unsupported	True	0.0194490450035959	0.0194490450035959
PAPOLG	chr2:60756615-60757116	1	-0.006543391860515787	0.056668694599371974	0	0.06321208645988777	0.06463704638834383	0.0002315393644864327	unsupported	True	0.0129264657629472	0.0129264657629472
PAPOLG	chr2:60676625-60677126	2	0.009853711034598573	0.033568578928960216	1	0.02371486789436164	0.04094423571065023	3.25946584787661e-05	unsupported	True	0.0096228784405082	0.0096228784405082
PAPOLG	chr2:60707631-60708132	3	-0.00029179867381786344	0.03310143118367743	5	0.033393229857495293	0.03475890308353724	3.842122972483023e-05	unsupported	True	0.0055700026400077	0.0055700026400077
PAPOLG	chr2:60675234-60675735	4	0.018404089769954494	0.07815178094394354	0	0.059747691173989044	0.07505689698209932	0.0003504698095525352	unsupported	True	0.0053538689734445	0.0053538689734445
PAPOLG	chr2:60735456-60735957	5	-0.0004730789732738583	0.051443319583772726	1	0.051916398557046585	0.07003490063093498	0.00018704584270838037	unsupported	True	0.0022701180040183	0.0022701180040183
PAPOLG	chr2:60755968-60756469	6	-0.0065570935689477396	0.019570860328220696	0	0.026127953897168436	0.026446716960521564	1.3523437116482043e-05	unsupported	True	0.0017977044703152	0.0017977044703152
PAPOLG	chr2:60628629-60629130	7	-0.002272239038095937	0.08378466245463957	5	0.08605690149273551	0.10269163658764473	0.0007404322128625294	unsupported	True	0.0015461717833359	0.0015461717833359
PAPOLG	chr2:60765099-60765600	8	-0.004197278484579342	0.028244991807622036	5	0.032442270292201376	0.04461779900558599	4.088470176693585e-05	unsupported	True	0.0005446697713566	0.0005446697713566
PAPOLG	chr2:60803618-60804119	9	-0.005591844772060903	0.021793379398452394	0	0.027385224170513298	0.04676402032021845	2.7909542686706266e-05	unsupported	True	0.0005330099400951	0.0005330099400951
PAPOLG	chr2:60866708-60867209	10	0.005879027664104956	0.02362081601684847	0	0.017741788352743513	0.028777562722152993	1.2059972018665326e-05	unsupported	True	0.0004660088064115	-0.0004660088064115
PAPOLG	chr2:60918642-60919143	11	-0.007240816094870639	0.039145293794550444	4	0.04638610988942108	0.050878364013511986	9.238482651121055e-05	unsupported	True	0.0004142161887251	0.0004142161887251
