gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	prior_score	prior_signed_score
VPS35	chr16:46789826-46790327	0	0.013145605550604941	0.0693437016585479	2	0.05619809610794296	0.06974491722548183	0.00027179482722653484	unsupported	True	0.0118548588763622	0.0118548588763622
VPS35	chr16:46689919-46690420	1	0.007499925410986079	0.05602296201533728	4	0.048523036604351207	0.04530943013048451	0.00012316934682257414	unsupported	True	0.0084722384422212	0.0084722384422212
VPS35	chr16:46621170-46621671	2	0.010488644314670077	0.06813867284131998	4	0.05765002852664991	0.051755161566680294	0.00020330444105920347	unsupported	True	0.0031190732927278	-0.0031190732927278
VPS35	chr16:46801381-46801882	3	-0.007568252335071901	0.06357992308973226	2	0.07114817542480416	0.0699675161650273	0.0003165047427734648	unsupported	True	0.0018253265620896	0.0018253265620896
VPS35	chr16:46743032-46743533	4	0.01343804028340751	0.08954467791544364	4	0.07610663763203614	0.09164885580385207	0.0006245818524099274	unsupported	True	0.0016178002711077	-0.0016178002711077
VPS35	chr16:46758124-46758625	5	0.030704197504605645	0.08999338175904642	4	0.059289184254440776	0.09361291009918386	0.0004994842440120001	unsupported	True	0.0015069522981176	0.0015069522981176
VPS35	chr16:46607424-46607925	6	0.009590297017653435	0.08029453294190585	5	0.07070423592425241	0.08982203523738126	0.0005099343889771752	unsupported	True	0.0014362615323999	0.0014362615323999
VPS35	chr16:46763165-46763666	7	0.025287930951951264	0.08699121729213069	4	0.06170328634017942	0.09874223078307026	0.000530013141588082	unsupported	True	0.001007243350391	-0.001007243350391
VPS35	chr16:46689043-46689544	8	0.004841413907629906	0.06681738978628256	4	0.06197597587865265	0.05343146237154853	0.00022126358284690873	unsupported	True	0.000930385511115	0.000930385511115
VPS35	chr16:46649538-46650039	9	-0.0011797449490815995	0.07489236612553199	4	0.07607211107461359	0.08934809250154073	0.0005090357748132118	unsupported	True	0.0008748647331466	-0.0008748647331466
VPS35	chr16:46554292-46554793	10	0.008079692725118397	0.04952765070698792	2	0.041447957981869524	0.05556700061340421	0.00011406904939037214	unsupported	True	0.0007327651235208	0.0007327651235208
VPS35	chr16:46730932-46731433	11	-0.010332698530777807	0.05527344184436486	3	0.06560614037514267	0.08467486355426375	0.00030705452582091396	unsupported	True	0.0007164359861489	-0.0007164359861489
