gene	enhancer	enhancer_index	global_concordance	max_regional_concordance	best_domain	local_advantage	regional_specificity	regional_evidence_score	predicted_class	screen_only	prior_score	prior_signed_score
MAST2	chr1:46173419-46173920	0	-0.008757386929001933	0.04422307252680724	5	0.052980459455809176	0.049298107985557976	0.00011550343104847912	unsupported	True	0.0464908013465992	0.0464908013465992
MAST2	chr1:45864784-45865285	1	0.007839149818010064	0.0786504421874887	5	0.07081129236947864	0.07690496135840492	0.0004283098357114329	unsupported	True	0.0151287828727462	0.0151287828727462
MAST2	chr1:45863138-45863639	2	0.010184565033427673	0.04061676712852342	5	0.030432202095095746	0.040332489461091685	4.985328277533505e-05	unsupported	True	0.0056677660840281	0.0056677660840281
MAST2	chr1:45687914-45688415	3	-0.0021890497893418217	0.06013542605585525	5	0.06232447584519707	0.07822633762408487	0.0002931851876730576	unsupported	True	0.0050482774683307	0.0050482774683307
MAST2	chr1:45884139-45884640	4	0.004124805358417887	0.05200292493387958	5	0.04787811957546169	0.054294375607270115	0.00013518225899769161	unsupported	True	0.0046571001684335	0.0046571001684335
MAST2	chr1:45864044-45864545	5	0.014717904496510262	0.07047694631076991	5	0.05575904181425965	0.06237313829488041	0.000245109405400319	unsupported	True	0.00338674772031	0.00338674772031
MAST2	chr1:46166377-46166878	6	0.008217997706367984	0.06311814028273513	5	0.05490014257636715	0.0659296519390022	0.00022845909370245978	unsupported	True	0.0032692877585966	0.0032692877585966
MAST2	chr1:45913136-45913637	7	0.012949851259188646	0.027016530277018686	4	0.01406667901783004	0.0036323968679171474	1.3804301688523753e-06	unsupported	True	0.0028262445036944	-0.0028262445036944
MAST2	chr1:46132776-46133277	8	0.012794149733270808	0.07655768188585804	5	0.06376353215258723	0.05727709030669667	0.0002796031687704201	unsupported	True	0.0026079687840432	0.0026079687840432
MAST2	chr1:46167009-46167510	9	0.014754833977642835	0.06834337306177812	5	0.05358853908413529	0.06806747990505797	0.00024929180311181415	unsupported	True	0.0026016605864325	0.0026016605864325
MAST2	chr1:45954308-45954809	10	0.00816255795127503	0.0346499604251022	5	0.026487402473827165	0.028624892803270036	2.6271567300355224e-05	unsupported	True	0.0016128291336612	0.0016128291336612
MAST2	chr1:46132212-46132713	11	0.021013411522752694	0.06481930157471082	5	0.04380589005195812	0.07045363836584963	0.0002000507951214512	unsupported	True	0.0014128534328244	-0.0014128534328244
