panel_id	enhancer	initial_rho	rectified_raw_rho	latent_state_rho	difference_structure_score	importance	distance
E17	chr9:14329064-14329565	0.4852436871890406	0.10946396904247624	0.2529696054648833	0.1492545975498816	0.0262073985849764	[0]
E39	chr9:14542054-14542555	0.4357605497004067	0.10845491658954923	0.2494171016579882	0.14915729299669242	0.0071203482699668	[143321]
E78	chr9:14063703-14064204	0.1689571392175669	0.13524716372672535	0.25300972872863825	0.14852748720359163	0.0003077192769315	[-17889]
E52	chr9:14331051-14331552	0.2990921827983418	0.11654628543462528	0.24850520918142013	0.1467548878760646	0.0026741238633249	[0]
E51	chr9:14133360-14133861	0.3996969008903793	0.11972518037605005	0.25394708213157674	0.14628288910463094	0.0020720511373763	[0]
E77	chr9:14209333-14209834	0.3687852049116725	0.10971902185659167	0.2731368260386189	0.1439852613989565	0.0001519869609756	[0]
E61	chr9:14547063-14547564	0.3746546349965334	0.1559620055890293	0.2585001782802468	0.14365622456742164	0.0010764800444553	[148331]
E56	chr9:14340234-14340735	0.3183631303946402	0.12235143669326738	0.26051734651187075	0.14191185474895807	0.0019191728986827	[0]
E63	chr9:13971431-13971932	0.2536691052309345	0.15936926994693681	0.25567161803550603	0.1398578704628672	0.0014348320302819	[-110161]
E65	chr9:14298345-14298846	0.4487105128199512	0.10298966421050465	0.26964272026479574	0.13786725261516006	0.0006980526166564	[0]
E49	chr9:14419137-14419638	0.5578632077979367	0.14369191243639862	0.2624293638216612	0.13749396222132088	0.0018327055213985	[20405]
E55	chr9:14535126-14535627	0.2803986766970314	0.15433748119306162	0.2596167234812953	0.13733982879721612	0.0022747634102537	[136393]
E33	chr9:14531264-14531765	0.6015993418168675	0.1525613300324155	0.26738485401010775	0.13633906385294506	0.0068208290465867	[132531]
E36	chr9:14316805-14317306	0.6007536936019183	0.12177542396901589	0.2724361336712797	0.13540776101478427	0.0059336706237672	[0]
E43	chr9:14251245-14251746	0.4807438638339292	0.1385075661619034	0.2680579798664956	0.1332284410361853	0.0034732639921794	[0]
E35	chr9:14031065-14031566	0.6119690214612975	0.1403791423764935	0.26677700847442837	0.13295945159903227	0.0062762735231375	[-50527]
E66	chr9:14500707-14501208	0.2379372747196938	0.13826275964329052	0.27167162414462664	0.1311706712367139	0.0013140365180169	[101975]
E23	chr9:14530320-14530821	0.656480848285531	0.14711077431735375	0.2700050247479882	0.13080614376646063	0.0109898612549968	[131587]
E60	chr9:14030224-14030725	0.5546547709344937	0.12995555620750576	0.2636027099259336	0.1299366823131356	0.0007656631296239	[-51369]
E9	chr9:14316051-14316552	0.7125518605781065	0.1385969084130918	0.2776928590294375	0.12955703576008948	0.033028774151371	[0]
E44	chr9:14533884-14534385	0.5477895461743549	0.13448926377445342	0.27018528654298	0.12955578863238199	0.0029479835206886	[135151]
E19	chr9:14203167-14203668	0.6873480450358899	0.10656282063742133	0.2786019728105856	0.12928767435712382	0.0156459028544847	[0]
E59	chr9:14240629-14241130	0.565000748323222	0.1214151493810695	0.26670430511598225	0.12834430637987515	0.0008755065344916	[0]
E6	chr9:14343545-14344046	0.6894602813392016	0.1560468477780176	0.2684262261511982	0.12717762725043585	0.0446862569873298	[0]
E10	chr9:14346788-14347289	0.6918970636373045	0.12899521578698936	0.2759741890302163	0.1265801159972242	0.0338407950801227	[0]
E21	chr9:14302541-14303042	0.6801799672765587	0.1220644764524053	0.28072570528818974	0.1256436677269285	0.0136932582740976	[0]
E14	chr9:14315268-14315769	0.7676854618953727	0.11138107539458875	0.28668103301131553	0.1242878379932874	0.0202553661912188	[0]
E50	chr9:14320794-14321295	0.5875378699326551	0.1395455653181218	0.27388172561288493	0.12421085970215762	0.0014186764917019	[0]
E7	chr9:14199064-14199565	0.6519136142147837	0.11881587749341772	0.2756118636217796	0.12382764556078295	0.0459116645031124	[0]
E70	chr9:14096401-14096902	0.3260706506140202	0.11722779431075728	0.2729596659552749	0.12294627448726103	0.0006234512823279	[0]
E57	chr9:14274201-14274702	0.370860724770026	0.10288312147897481	0.278555615167475	0.12272879549055403	0.0015115290388113	[0]
E11	chr9:14309347-14309848	0.7685183430886192	0.10382556215387935	0.2818855977601711	0.12213716043541237	0.0295941785477884	[0]
E40	chr9:14437626-14438127	0.5804919563682768	0.11263412557485356	0.28084076764324345	0.12206675612455486	0.0045954635573919	[38893]
E30	chr9:14348602-14349103	0.7155396113900386	0.1258279853172282	0.2764695904402475	0.12022989089328218	0.0075362553419653	[0]
E29	chr9:14465410-14465911	0.5824618423243648	0.1347694414703597	0.2723372556867879	0.11946675170720258	0.0092969594110857	[66677]
E34	chr9:14322267-14322768	0.6191017847720636	0.1102664566336045	0.2855139048683611	0.1194443434791873	0.0062833699842157	[0]
E68	chr9:14428709-14429210	0.4485038854973255	0.11429563156624267	0.28117197561967294	0.11806109437532446	0.0005890566701718	[29977]
E2	chr9:14344063-14344564	0.7615256554429052	0.1452135614458781	0.2780163732157844	0.11064986208389663	0.0559857356252112	[0]
